Estacao,Data,Hora,Precipitacao
83813,07/05/2016,1200,0
83813,09/05/2016,1200,"4,2"
83813,10/05/2016,1200,"27,4"
83813,11/05/2016,1200,"0,3"
83813,12/05/2016,1200,"14,1"
83813,13/05/2016,1200,"0,3"
83813,14/05/2016,1200,"0,3"
83813,16/05/2016,1200,"7,7"
83813,17/05/2016,1200,"0,2"
83813,18/05/2016,1200,"0,8"
83813,19/05/2016,1200,"0,2"
83813,20/05/2016,1200,"0,6"
83813,21/05/2016,1200,"43,9"
83813,23/05/2016,1200,"24,2"
83813,24/05/2016,1200,0
83813,25/05/2016,1200,0
83813,26/05/2016,1200,0
83813,27/05/2016,1200,"5,6"
83813,28/05/2016,1200,"0,9"
83813,30/05/2016,1200,"25,4"
83813,31/05/2016,1200,"7,3"
83813,01/06/2016,1200,"3,4"
83813,02/06/2016,1200,"12,1"
83813,03/06/2016,1200,0
83813,04/06/2016,1200,0
83813,06/06/2016,1200,"23,2"
83813,07/06/2016,1200,"2,6"
83813,08/06/2016,1200,0
83813,09/06/2016,1200,0
83813,10/06/2016,1200,0
83813,11/06/2016,1200,0
83813,13/06/2016,1200,0
83813,14/06/2016,1200,0
83813,15/06/2016,1200,0
83813,16/06/2016,1200,0
83813,17/06/2016,1200,0
83813,18/06/2016,1200,0
83813,20/06/2016,1200,"10,4"
83813,21/06/2016,1200,"20,8"
83813,22/06/2016,1200,41
83813,23/06/2016,1200,"7,2"
83813,24/06/2016,1200,0
83813,25/06/2016,1200,0
83813,27/06/2016,1200,"0,2"
83813,28/06/2016,1200,0
83813,29/06/2016,1200,0
83813,30/06/2016,1200,0
83813,01/07/2016,1200,0
83813,02/07/2016,1200,0
83813,04/07/2016,1200,0
83813,05/07/2016,1200,0
83813,06/07/2016,1200,0
83813,07/07/2016,1200,"4,6"
83813,08/07/2016,1200,0
83813,09/07/2016,1200,0
83813,11/07/2016,1200,0
83813,12/07/2016,1200,0
83813,13/07/2016,1200,"31,8"
83813,14/07/2016,1200,"10,7"
83813,15/07/2016,1200,0
83813,16/07/2016,1200,41
83813,18/07/2016,1200,0
83813,19/07/2016,1200,"0,3"
83813,20/07/2016,1200,0
83813,21/07/2016,1200,0
83813,22/07/2016,1200,0
83813,23/07/2016,1200,0
83813,25/07/2016,1200,0
83813,26/07/2016,1200,0
83813,27/07/2016,1200,0
83813,28/07/2016,1200,0
83813,29/07/2016,1200,0
83813,30/07/2016,1200,"0,3"
83813,01/08/2016,1200,0
83813,02/08/2016,1200,0
83813,03/08/2016,1200,0
83813,04/08/2016,1200,0
83813,05/08/2016,1200,0
83813,06/08/2016,1200,0
83813,08/08/2016,1200,"3,4"
83813,09/08/2016,1200,"24,1"
83813,10/08/2016,1200,0
83813,11/08/2016,1200,0
83813,12/08/2016,1200,0
83813,13/08/2016,1200,0
83813,15/08/2016,1200,"0,3"
83813,16/08/2016,1200,"12,5"
83813,17/08/2016,1200,0
83813,18/08/2016,1200,"15,6"
83813,19/08/2016,1200,"12,8"
83813,20/08/2016,1200,"32,9"
83813,22/08/2016,1200,0
83813,23/08/2016,1200,0
83813,24/08/2016,1200,0
83813,25/08/2016,1200,0
83813,26/08/2016,1200,0
83813,27/08/2016,1200,0
83813,29/08/2016,1200,0
83813,30/08/2016,1200,"5,4"
83813,31/08/2016,1200,"14,1"
83813,01/09/2016,1200,0
83813,02/09/2016,1200,0
83813,03/09/2016,1200,"0,4"
83813,05/09/2016,1200,0
83813,06/09/2016,1200,"1,7"
83813,07/09/2016,1200,0
83813,08/09/2016,1200,0
83813,09/09/2016,1200,0
83813,10/09/2016,1200,0
83813,12/09/2016,1200,0
83813,13/09/2016,1200,0
83813,14/09/2016,1200,"1,6"
83813,15/09/2016,1200,0
83813,16/09/2016,1200,0
83813,17/09/2016,1200,0
83813,19/09/2016,1200,"6,4"
83813,20/09/2016,1200,3
83813,21/09/2016,1200,0
83813,22/09/2016,1200,0
83813,23/09/2016,1200,0
83813,24/09/2016,1200,0
83813,26/09/2016,1200,0
